feature_path_full,domain,n_present_runs,presence_frequency,mean_rank_present,std_rank_present,mean_score_present,std_score_present
BIO / sleep_circadian_and_restoration / sleep_routines_and_practices / presleep_downshift / low_stimulation_evening_activities,BIO,5,1.0,32.2,15.689487,0.2138267,0.011731109
PSYCHO / foundations_and_common_factors / case_formulation_and_treatment_planning / self_regulation_cycle_map,PSYCHO,5,1.0,35.4,8.260751,0.2101918,0.007020781
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / remove_temptations_precommitment_plan,PSYCHO,5,1.0,37.2,5.6709785,0.20834188,0.007790968
BIO / sleep_circadian_and_restoration / sleep_routines_and_practices / presleep_downshift / stimulating_content_avoidance,BIO,5,1.0,37.6,16.644518,0.21134973,0.011039105
BIO / sleep_circadian_and_restoration / circadian_entrainment / context_shift_plans / weekend_social_shift_mitigation,BIO,5,1.0,40.6,10.384604,0.20733924,0.006141428
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / modern_clinical_protocol_arcs_solutions / cbti_sleep_cognition_update_implementation,PSYCHO,5,1.0,41.2,9.019978,0.20733948,0.005769184
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / lifestyle_performance_and_wellbeing_integration / self_compassion_after_failure_practice,PSYCHO,5,1.0,41.6,22.410711,0.20876257,0.008940806
PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / environmental_design_for_habits,PSYCHO,5,1.0,44.2,13.212116,0.20649154,0.0060763718
PSYCHO / substance_use_recovery_and_behavior_change / affect_regulation_for_recovery / shame_guilt_and_self_attack_work / reduce_self_criticism_after_setback,PSYCHO,5,1.0,45.6,19.032604,0.20679823,0.008256644
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / implementation_and_routine_building / daily_routine_embedding_plan,PSYCHO,5,1.0,45.8,8.818163,0.20533459,0.008873566
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / social_cognitive_theory_solutions / sct_social_support_as_opportunity_design,PSYCHO,5,1.0,47.2,12.039933,0.20470278,0.0044765295
BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / fiber_first_meal_construction,BIO,5,1.0,48.0,25.976913,0.20660189,0.008595889
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / lifestyle_performance_and_wellbeing_integration / positive_emotion_and_savoring_routine,PSYCHO,5,1.0,48.8,7.8841615,0.20441718,0.0066169873
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / flexible_skill_selection_in_context / self_soothe_vs_problem_solve_selection_practice,PSYCHO,5,1.0,53.0,22.882307,0.20559406,0.012740353
BIO / environmental_exposures_and_built_environment_optimization / outdoor_environment_and_community_exposures / noise_and_light_community_exposures / nighttime_light_exposure_reduction_strategy,BIO,5,1.0,53.2,37.557423,0.20744634,0.008791669
PSYCHO / substance_use_recovery_and_behavior_change / craving_and_urge_management / cognitive_skills / cognitive_reframe_craving_is_timelimited,PSYCHO,5,1.0,55.0,24.066574,0.20458353,0.007138126
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / control_theory_and_self_regulation_solutions / control_theory_discrepancy_reduction_action_routine,PSYCHO,5,1.0,55.2,15.315352,0.20311396,0.008092413
PSYCHO / cognitive_behavioral_therapies / behavior_change_and_activation / contingency_and_environment / reinforcement_and_design / contingency_management_self_administered,PSYCHO,5,1.0,59.6,19.703806,0.20140219,0.0058267307
PSYCHO / integrative_creative_and_body_oriented_interventions / hypnosis_and_suggestion_based_interventions / post_hypnotic_cue_planning,PSYCHO,5,1.0,61.4,19.220821,0.20124252,0.0073155006
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / reduce_threat_monitoring_practice,PSYCHO,5,1.0,61.6,23.812603,0.20111077,0.0063870754
BIO / sleep_circadian_and_restoration / circadian_entrainment / activity_and_meal_cues / caffeine_timing_adjustment,BIO,5,1.0,61.6,38.62952,0.20677209,0.011866436
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / implementation_and_routine_building / consistency_over_intensity_reframe_practice,PSYCHO,5,1.0,65.2,10.166612,0.20002854,0.0072672726
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / implementation_and_routine_building / accountability_checkin_routine,PSYCHO,5,1.0,68.2,24.408194,0.20073688,0.009614088
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / lifestyle_performance_and_wellbeing_integration / social_connection_investment_plan,PSYCHO,5,1.0,68.4,6.8293486,0.19942845,0.0066628978
PSYCHO / cognitive_behavioral_therapies / sleep_related_cognitive_behavioral_interventions / presleep_mental_skills / detachment_and_unloading / presleep_detachment_routine_design_psychological,PSYCHO,5,1.0,68.6,34.909023,0.20316634,0.012566264
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / reduce_multitasking_practice,PSYCHO,5,1.0,70.8,15.09172,0.19874133,0.005139797
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / reduce_friction_for_target_behavior,PSYCHO,5,1.0,73.2,24.80645,0.19907178,0.0065293014
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / modern_clinical_protocol_arcs_solutions / sfbt_consolidation_and_self_sufficiency_implementation,PSYCHO,5,1.0,73.8,25.52959,0.19939695,0.0069037876
PSYCHO / substance_use_recovery_and_behavior_change / craving_and_urge_management / cognitive_skills / self_talk_for_delay_and_choice,PSYCHO,5,1.0,74.4,36.24693,0.19990933,0.0069581443
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / rumination_interrupt_routines,PSYCHO,5,1.0,74.6,25.53899,0.19918418,0.0071220095
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / flexible_skill_selection_in_context / early_warning_signs_to_action_routine,PSYCHO,5,1.0,75.0,47.90407,0.2016714,0.011653018
PSYCHO / cognitive_behavioral_therapies / exposure_and_inhibitory_learning / advanced_learning_enhancers / relapse_learning_prevention / self_compassion_after_exposure,PSYCHO,5,1.0,78.0,47.908245,0.20000462,0.0051920656
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / lifestyle_performance_and_wellbeing_integration / strengths_in_new_context_experiment,PSYCHO,5,1.0,79.0,14.085453,0.19794579,0.006849062
BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / daily_and_retrospective_logs / food_diary,BIO,5,1.0,81.2,48.6144,0.20028481,0.01139946
PSYCHO / systemic_couple_family_parenting / parenting_and_caregiver_interventions / parental_self_regulation_skills,PSYCHO,5,1.0,82.8,22.920732,0.19725625,0.00706017
BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / protein_first_meal_construction,BIO,5,1.0,83.2,51.627125,0.20025174,0.011271731
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / lifestyle_performance_and_wellbeing_integration / weekly_wellbeing_review_and_tuning_routine,PSYCHO,5,1.0,84.0,11.575837,0.19705094,0.0056870272
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / support_seeking_and_receiving_plan,PSYCHO,5,1.0,85.0,38.298824,0.19817522,0.007281838
BIO / sleep_circadian_and_restoration / circadian_entrainment / activity_and_meal_cues / consistent_daily_first_meal_anchor,BIO,5,1.0,85.2,38.222507,0.19767922,0.007824832
PSYCHO / cognitive_behavioral_therapies / schema_focused_cbt_derivatives / change_techniques / behavioral_pattern_change / practice_and_planning / healthy_adult_mode_strengthening,PSYCHO,5,1.0,86.4,20.577658,0.19703619,0.007241947
PSYCHO / change_process_and_therapeutic_phases / identity_consolidation / autonomy_and_self_directed_growth / practice_as_lifestyle_routine,PSYCHO,5,1.0,87.0,27.698376,0.19729535,0.008488548
PSYCHO / change_process_and_therapeutic_phases / maintenance_and_transfer / flourishing_and_nonclinical_optimization_maintenance / prosocial_acts_planning_routine,PSYCHO,5,1.0,88.6,31.019995,0.19740213,0.0068191392
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / lifestyle_performance_and_wellbeing_integration / digital_hygiene_and_attention_protection_plan,PSYCHO,5,1.0,89.4,23.542303,0.19691868,0.00798196
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / control_theory_and_self_regulation_solutions / self_regulation_friction_audit_and_adjustment,PSYCHO,5,1.0,90.6,25.072695,0.19678888,0.0059105963
BIO / sleep_circadian_and_restoration / circadian_entrainment / activity_and_meal_cues / exercise_timing_circadian_cue,BIO,5,1.0,91.0,45.598244,0.19881499,0.007059578
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / self_determination_theory_solutions / sdt_self_concordant_goal_selection_practice,PSYCHO,5,1.0,91.8,34.084602,0.19669463,0.008296232
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / flexible_skill_selection_in_context / stop_rules_for_maladaptive_coping_practice,PSYCHO,5,1.0,93.2,36.00222,0.19693084,0.0076731998
BIO / somatic_and_interventional_care_pathways / somatic_and_interventional_therapies / sleep_medicine_and_circadian_care / therapy_and_device_pathways / sleep_wake_stabilization_care_plan_coordination,BIO,5,1.0,93.2,46.730717,0.19692282,0.0042921994
PSYCHO / change_process_and_therapeutic_phases / skill_acquisition / foundational_self_regulation_skills / coping_plan_structure_noncrisis,PSYCHO,5,1.0,93.8,27.051062,0.19617584,0.0059609157
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / protection_motivation_theory_solutions / pmt_self_efficacy_build_plan,PSYCHO,5,1.0,93.8,31.070242,0.19613299,0.0071503553
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / habit_and_dual_process_solutions / habit_context_redesign_for_automaticity,PSYCHO,5,1.0,95.8,22.373198,0.19616419,0.0061388793
PSYCHO / change_process_and_therapeutic_phases / maintenance_and_transfer / relapse_prevention_and_stability / lifestyle_balance_and_buffer_building,PSYCHO,5,1.0,97.0,24.673872,0.1957278,0.0050222557
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / control_theory_and_self_regulation_solutions / control_theory_feedback_loop_dashboard_setup,PSYCHO,5,1.0,97.2,28.881828,0.1959507,0.0053352597
PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / habit_design_coaching,PSYCHO,5,1.0,99.6,51.73625,0.1965576,0.006585973
PSYCHO / cognitive_behavioral_therapies / behavior_change_and_activation / skill_shaping_and_routine / building_momentum / behavioral_contracting_self,PSYCHO,5,1.0,100.8,41.566334,0.19582543,0.010072912
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / relapse_prevention_theory_solutions / relapse_lifestyle_balance_and_buffer_plan,PSYCHO,5,1.0,102.4,17.85049,0.1947745,0.0047686216
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / social_cognitive_theory_solutions / sct_modeling_and_observational_learning_plan,PSYCHO,5,1.0,103.2,23.275738,0.19467816,0.0038452751
BIO / sleep_circadian_and_restoration / sleep_routines_and_practices / night_awakenings_support / return_to_bed_settling_routine,BIO,5,1.0,103.8,57.561794,0.19930284,0.01520853
PSYCHO / change_process_and_therapeutic_phases / phase_management_and_sequencing / stabilization_and_safety_crosscutting / sleep_stability_firstline_plan_when_appropriate,PSYCHO,5,1.0,104.0,41.69892,0.19525972,0.0057239877
BIO / sleep_circadian_and_restoration / sleep_routines_and_practices / night_awakenings_support / nonengagement_with_clock_checking,BIO,5,1.0,104.4,59.533516,0.19772305,0.011027623
PSYCHO / substance_use_recovery_and_behavior_change / craving_and_urge_management / cognitive_skills / cognitive_compassion_for_urges_without_indulgence,PSYCHO,5,1.0,107.0,66.145294,0.19694248,0.00574489
PSYCHO / cognitive_behavioral_therapies / sleep_related_cognitive_behavioral_interventions / cognitive_work / sleep_appraisals / paradoxical_intention_sleep_principle,PSYCHO,5,1.0,112.2,65.13801,0.19682051,0.00998871
PSYCHO / change_process_and_therapeutic_phases / skill_acquisition / foundational_self_regulation_skills / micro_recovery_routines_design,PSYCHO,5,1.0,112.4,45.58333,0.19450466,0.0068236417
PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / time_and_energy_prioritization,PSYCHO,5,1.0,116.2,49.523327,0.19422624,0.0033973732
PSYCHO / cognitive_behavioral_therapies / schema_focused_cbt_derivatives / change_techniques / behavioral_pattern_change / practice_and_planning / behavioral_practice_healthy_adult,PSYCHO,5,1.0,119.0,39.61313,0.19404206,0.008170631
PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / small_steps_planning,PSYCHO,5,1.0,119.6,37.000538,0.19353376,0.005507644
PSYCHO / substance_use_recovery_and_behavior_change / relapse_prevention_and_lapse_management / highrisk_planning / alternative_action_menu_for_risky_moments,PSYCHO,5,1.0,122.4,23.225847,0.19306609,0.0050796233
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / boundary_with_external_stressors_plan,PSYCHO,5,1.0,122.6,31.49984,0.19287843,0.0053091054
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / social_cognitive_theory_solutions / sct_self_efficacy_mastery_recall_practice,PSYCHO,5,1.0,129.8,44.051785,0.19287297,0.007995199
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / habit_and_dual_process_solutions / habit_cue_identification_and_stabilization,PSYCHO,5,1.0,130.0,44.05905,0.19316518,0.0077040144
BIO / somatic_and_interventional_care_pathways / somatic_and_interventional_therapies / sleep_medicine_and_circadian_care / therapy_and_device_pathways / sleep_device_therapy_evaluation_pathway,BIO,5,1.0,134.4,42.0552,0.19232415,0.0058334814
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / lifestyle_performance_and_wellbeing_integration / stress_load_boundary_setting_practice,PSYCHO,5,1.0,134.8,25.810076,0.19177029,0.0052546454
SOCIAL / digital_social_environment / digital_social_environment_solutions / boundaries_and_wellbeing / digital_overload_recovery_plan,SOCIAL,5,1.0,137.4,38.96973,0.19176087,0.0021805554
