feature_path_full,domain,n_present_runs,presence_frequency,mean_rank_present,std_rank_present,mean_score_present,std_score_present
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / clinical_specialization_focus / social_anxiety_and_avoidance_profile_support / post_interaction_rumination_reduction_coaching,SOCIAL,5,1.0,21.8,8.930845,0.23093745,0.0074433433
PSYCHO / foundations_and_common_factors / goals_values_and_maintenance_planning / avoidance_goal_reframe_to_approach,PSYCHO,5,1.0,25.0,18.07761,0.23160462,0.010443935
PSYCHO / third_wave_and_contextual_therapies / stress_inoculation_and_coping_skills / arousal_management_skills,PSYCHO,5,1.0,28.6,14.008569,0.22785428,0.008729858
PSYCHO / cognitive_behavioral_therapies / problem_solving_training / implement_and_learn / action_and_review / contingency_planning_if_blockers,PSYCHO,5,1.0,30.6,11.842297,0.22747533,0.0077966405
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / modern_clinical_protocol_arcs_solutions / metacognitive_therapy_detached_mindfulness_and_worry_control_implementation,PSYCHO,5,1.0,31.8,10.870142,0.22555444,0.0018821888
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / applied_mindfulness_for_stress_and_reactivity / mindful_response_to_stress_practice,PSYCHO,5,1.0,32.4,26.019993,0.22897199,0.008239755
PSYCHO / core_psychological_skills_toolkits / executive_function_and_self_management / planning_and_prioritization / goal_structuring / plan_do_review_self_management,PSYCHO,5,1.0,33.4,14.772949,0.22676489,0.010301568
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / reduce_vulnerability_and_increase_resilience / build_mastery_and_efficacy / strengths_use_planning,PSYCHO,5,1.0,33.8,11.285389,0.22511676,0.007762067
PSYCHO / foundations_and_common_factors / psychoeducation_modules / stress_and_arousal / self_regulation_cycles / psychoeducation_decision_fatigue_and_self_control,PSYCHO,5,1.0,36.2,23.760471,0.22546896,0.0065577
BIO / medical_assessment_and_physiology_testing / imaging_and_neurophysiology_tests / headache_and_neurovascular_workup / migraine_evaluation_referral,BIO,5,1.0,36.6,50.369038,0.23386092,0.015206413
PSYCHO / foundations_and_common_factors / case_formulation_and_treatment_planning / coping_strategy_function_map,PSYCHO,5,1.0,39.2,18.988417,0.2244095,0.004961596
PSYCHO / change_process_and_therapeutic_phases / phase_management_and_sequencing / formulation_and_treatment_planning / trigger_vulnerability_protective_factors_map,PSYCHO,5,1.0,42.4,24.113068,0.22428325,0.009548242
PSYCHO / cognitive_behavioral_therapies / cognitive_restructuring / emotion_linked_reappraisal / threat_and_anxiety / threat_appraisal_reframe,PSYCHO,5,1.0,42.8,18.850994,0.2257493,0.0131298
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / hapa_health_action_process_approach_solutions / hapa_task_self_efficacy_building_plan,PSYCHO,5,1.0,44.8,24.3836,0.22298665,0.008352233
PSYCHO / change_process_and_therapeutic_phases / skill_acquisition / foundational_self_regulation_skills / coping_plan_structure_noncrisis,PSYCHO,5,1.0,46.4,29.186298,0.22285433,0.010674692
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / modern_clinical_protocol_arcs_solutions / cbti_sleep_maintenance_plan_implementation,PSYCHO,5,1.0,48.4,27.33935,0.2218868,0.0055668657
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / protection_motivation_theory_solutions / pmt_fear_to_action_channeling_plan,PSYCHO,5,1.0,49.0,29.893143,0.22236116,0.008772028
PSYCHO / cognitive_behavioral_therapies / perseverative_cognition_interventions / worry_management / contain_and_reorient / worry_triggers_map,PSYCHO,5,1.0,52.0,28.8236,0.2216059,0.00686677
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / cognitive_load_management,PSYCHO,5,1.0,52.8,20.252407,0.22010617,0.0050394014
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / hapa_health_action_process_approach_solutions / hapa_action_control_self_monitoring_routine,PSYCHO,5,1.0,53.2,37.568073,0.22124612,0.008528901
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / reduce_vulnerability_and_increase_resilience / vulnerability_reduction_frameworks / stress_load_awareness_practice,PSYCHO,5,1.0,53.4,22.703302,0.2198452,0.0065141553
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / modify_beliefs_about_thought_danger,PSYCHO,5,1.0,54.8,34.160797,0.2206563,0.0060909824
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / distress_tolerance_skills / breathing_to_downshift_arousal,PSYCHO,5,1.0,55.0,11.045361,0.21861975,0.004794709
PSYCHO / cognitive_behavioral_therapies / behavior_change_and_activation / contingency_and_environment / reinforcement_and_design / contingency_management_self_administered,PSYCHO,5,1.0,55.6,28.674726,0.22019967,0.007555131
PSYCHO / change_process_and_therapeutic_phases / phase_management_and_sequencing / formulation_and_treatment_planning / target_prioritization_by_impact_and_feasibility,PSYCHO,5,1.0,57.2,38.28002,0.22087884,0.011305919
PSYCHO / cognitive_behavioral_therapies / perseverative_cognition_interventions / worry_management / contain_and_reorient / attention_refocusing_routine,PSYCHO,5,1.0,57.6,41.720978,0.22020018,0.0068908054
PSYCHO / core_psychological_skills_toolkits / executive_function_and_self_management / attention_and_distraction / focus_protection / cognitive_offloading_system_design,PSYCHO,5,1.0,58.2,28.463308,0.21961412,0.00788884
PSYCHO / cognitive_behavioral_therapies / behavior_change_and_activation / assessment_and_functional_analysis / monitoring / approach_behavior_planning,PSYCHO,5,1.0,60.0,22.271057,0.21853623,0.006246334
PSYCHO / change_process_and_therapeutic_phases / phase_management_and_sequencing / stabilization_and_safety_crosscutting / reduce_acute_avoidance_that_increases_risk_plan,PSYCHO,5,1.0,63.2,50.057568,0.22103961,0.013098449
PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / small_steps_planning,PSYCHO,5,1.0,64.0,28.913664,0.21850614,0.006145493
BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / ecological_momentary_assessment_ema / momentary_affect_and_stress / ema_anxiety_arousal,BIO,5,1.0,64.8,45.67888,0.2202352,0.007920724
PSYCHO / change_process_and_therapeutic_phases / phase_management_and_sequencing / care_pathway_low_intensity_to_high_intensity_selection,PSYCHO,5,1.0,66.6,50.404762,0.22059473,0.012787207
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / mbct_mbsr_core_practices / relating_differently_to_thoughts_practice,PSYCHO,5,1.0,66.8,30.446016,0.2183729,0.0042559383
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / attention_control_training,PSYCHO,5,1.0,68.8,30.248304,0.2165759,0.006565493
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / distractor_management_strategy,PSYCHO,5,1.0,69.2,19.953947,0.21598801,0.004393019
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / boundary_with_external_stressors_plan,PSYCHO,5,1.0,69.6,25.192062,0.2164331,0.008741899
PSYCHO / substance_use_recovery_and_behavior_change / relapse_prevention_and_lapse_management / highrisk_planning / highrisk_situations_preplan_framework,PSYCHO,5,1.0,69.8,25.56873,0.2163709,0.00680776
PSYCHO / integrative_creative_and_body_oriented_interventions / hypnosis_and_suggestion_based_interventions / post_hypnotic_cue_planning,PSYCHO,5,1.0,71.8,35.17613,0.2167104,0.005010575
PSYCHO / change_process_and_therapeutic_phases / phase_management_and_sequencing / formulation_and_treatment_planning / mechanism_hypothesis_testing_plan,PSYCHO,5,1.0,71.8,35.879803,0.21679676,0.0072693434
PSYCHO / substance_use_recovery_and_behavior_change / relapse_prevention_and_lapse_management / highrisk_planning / alternative_action_menu_for_risky_moments,PSYCHO,5,1.0,74.2,18.2691,0.21505848,0.0033940813
PSYCHO / change_process_and_therapeutic_phases / maintenance_and_transfer / termination_and_continuity_planning / transition_to_self_guided_maintenance_plan,PSYCHO,5,1.0,76.6,67.96646,0.22048354,0.011326394
PSYCHO / cognitive_behavioral_therapies / exposure_and_inhibitory_learning / classical_conditioning_and_counterconditioning / systematic_desensitization / core_procedure / subjective_anxiety_rating_framework,PSYCHO,5,1.0,78.2,48.49082,0.21774724,0.012264661
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / reduce_vulnerability_and_increase_resilience / build_mastery_and_efficacy / build_mastery_framework,PSYCHO,5,1.0,78.6,26.859634,0.21426451,0.007784206
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / modern_clinical_protocol_arcs_solutions / mbct_relating_differently_to_thoughts_implementation,PSYCHO,5,1.0,79.0,19.718012,0.21441631,0.004629591
PSYCHO / cognitive_behavioral_therapies / cbt_foundations / case_conceptualization_and_targeting / models_and_maps / avoidance_maintenance_map,PSYCHO,5,1.0,80.6,35.578648,0.21440148,0.002523298
PSYCHO / cognitive_behavioral_therapies / sleep_related_cognitive_behavioral_interventions / presleep_mental_skills / detachment_and_unloading / presleep_detachment_routine_design_psychological,PSYCHO,5,1.0,84.8,34.879223,0.21344185,0.0060643675
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / reduce_vulnerability_and_increase_resilience / build_mastery_and_efficacy / competence_tracking_practice,PSYCHO,5,1.0,87.6,24.573154,0.21301726,0.0074694725
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / lifestyle_performance_and_wellbeing_integration / sleep_protection_and_recovery_routine,PSYCHO,5,1.0,87.6,36.092106,0.21330099,0.0033316016
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / flexible_skill_selection_in_context / early_warning_signs_to_action_routine,PSYCHO,5,1.0,92.8,39.781403,0.2130677,0.007744712
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / change_based_skills / opposite_action_and_action_shaping / anger_to_assertiveness_planning,PSYCHO,5,1.0,95.0,47.65711,0.21326785,0.008527272
BIO / sleep_circadian_and_restoration / circadian_entrainment / context_shift_plans / weekend_social_shift_mitigation,BIO,5,1.0,98.4,42.687702,0.21261191,0.008244435
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / stress_spillover_prevention_plan,SOCIAL,5,1.0,104.4,37.494534,0.211357,0.006835063
PSYCHO / cognitive_behavioral_therapies / exposure_and_inhibitory_learning / classical_conditioning_and_counterconditioning / systematic_desensitization / core_procedure / anxiety_response_inhibition_practice,PSYCHO,5,1.0,106.0,55.157955,0.21359906,0.01223404
PSYCHO / substance_use_recovery_and_behavior_change / cbt_based_recovery_skills / coping_skills_training / coping_with_stress_without_use,PSYCHO,5,1.0,106.0,66.16948,0.21267045,0.008498306
PSYCHO / cognitive_behavioral_therapies / exposure_and_inhibitory_learning / response_prevention_and_urge_work / urge_tolerance_and_surfing / surf_the_impulse_with_breath_anchor,PSYCHO,5,1.0,106.2,42.658646,0.21113154,0.00639923
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / control_theory_and_self_regulation_solutions / implementation_intentions_ifthen_design_routine,PSYCHO,5,1.0,106.4,47.17881,0.21136136,0.007240584
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / problem_solving_for_emotion_drivers / problem_definition_and_targeting / prioritize_change_targets_practice,PSYCHO,5,1.0,107.8,51.24607,0.21150649,0.008610465
PSYCHO / systemic_couple_family_parenting / parenting_and_caregiver_interventions / parent_stress_management_skills,PSYCHO,5,1.0,112.0,22.485552,0.21025999,0.0063012075
SOCIAL / community_participation_and_social_prescribing / community_participation_pathway_supports / joining_and_onboarding / arrival_and_exit_plan_for_anxiety_safety,SOCIAL,5,1.0,113.0,34.5948,0.21048704,0.006921173
PSYCHO / humanistic_and_experiential_therapies / existential_and_meaning_centered_interventions / existential_anxiety_normalization,PSYCHO,5,1.0,114.6,62.618206,0.21381521,0.013953728
PSYCHO / substance_use_recovery_and_behavior_change / affect_regulation_for_recovery / interpersonal_affect_triggers / boundary_setting_to_reduce_affect_drivers,PSYCHO,5,1.0,115.6,34.48246,0.20976508,0.007064005
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / self_relating_and_repair / aftercare_and_repair_plans / repair_after_dysregulation_plan,PSYCHO,5,1.0,119.4,59.227024,0.2117536,0.011912017
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / distress_tolerance_skills / turning_the_mind_practice,PSYCHO,5,1.0,120.6,37.521194,0.20930044,0.0065339105
PSYCHO / foundations_and_common_factors / case_formulation_and_treatment_planning / self_regulation_cycle_map,PSYCHO,5,1.0,120.8,50.49515,0.21047524,0.005531361
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / clinical_specialization_focus / social_anxiety_and_avoidance_profile_support / graded_interpersonal_exposure_coaching_service,SOCIAL,5,1.0,123.0,56.685093,0.21021645,0.009694767
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / protection_motivation_theory_solutions / pmt_response_efficacy_and_feasibility_check,PSYCHO,5,1.0,125.4,27.280764,0.20868067,0.005585443
PSYCHO / cognitive_behavioral_therapies / exposure_and_inhibitory_learning / response_prevention_and_urge_work / delay_and_alternatives / urge_triggered_ifthen_plan,PSYCHO,5,1.0,129.2,35.02799,0.20839055,0.005143742
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / lifestyle_performance_and_wellbeing_integration / stress_load_boundary_setting_practice,PSYCHO,5,1.0,132.0,28.10694,0.20783775,0.0041534463
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / change_based_skills / emotion_exposure_and_willingness / willingness_to_feel_practice,PSYCHO,5,1.0,140.8,29.734829,0.20729236,0.005909163
PSYCHO / cognitive_behavioral_therapies / behavior_change_and_activation / planning_and_grading / activation_design / pleasure_mastery_balance_planning,PSYCHO,5,1.0,141.2,29.962643,0.2071844,0.0045365184
BIO / pharmacology_and_biomedical_treatments / pain_and_somatic_symptom_therapeutics / migraine_modulator_classes / triptans / sumatriptan,BIO,4,0.8,32.25,23.784185,0.22851995,0.011044336
BIO / pharmacology_and_biomedical_treatments / pain_and_somatic_symptom_therapeutics / migraine_modulator_classes / triptans / rizatriptan,BIO,4,0.8,35.0,26.78619,0.22815672,0.010735198
BIO / pharmacology_and_biomedical_treatments / pain_and_somatic_symptom_therapeutics / migraine_modulator_classes / ditans / lasmiditan,BIO,4,0.8,38.75,20.510668,0.22518404,0.006460462
BIO / pharmacology_and_biomedical_treatments / pain_and_somatic_symptom_therapeutics / migraine_modulator_classes / triptans / zolmitriptan,BIO,4,0.8,42.0,31.45632,0.22620498,0.009722307
PSYCHO / substance_use_recovery_and_behavior_change / cue_and_context_management / stimulus_control_principles / reconfigure_routines_to_avoid_cue_chains,PSYCHO,4,0.8,51.5,31.028214,0.22173133,0.010208618
BIO / pharmacology_and_biomedical_treatments / pain_and_somatic_symptom_therapeutics / migraine_modulator_classes / triptans / frovatriptan,BIO,4,0.8,53.0,38.37317,0.22260553,0.010348458
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / self_relating_and_repair / aftercare_and_repair_plans / relapse_prevention_for_dysregulation,PSYCHO,4,0.8,57.25,19.070593,0.21839218,0.009329296
BIO / pharmacology_and_biomedical_treatments / pain_and_somatic_symptom_therapeutics / migraine_modulator_classes / triptans / naratriptan,BIO,4,0.8,64.75,40.53625,0.21951917,0.010055569
PSYCHO / cognitive_behavioral_therapies / perseverative_cognition_interventions / worry_management / contain_and_reorient / problem_solving_vs_worry_discrimination,PSYCHO,4,0.8,71.5,39.05445,0.21505848,0.007255908
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / reduce_threat_monitoring_practice,PSYCHO,4,0.8,72.25,20.486277,0.21422115,0.0054815845
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / applied_mindfulness_for_stress_and_reactivity / pre_event_centering_practice,PSYCHO,4,0.8,74.0,33.87477,0.2145671,0.0055387304
BIO / pharmacology_and_biomedical_treatments / pain_and_somatic_symptom_therapeutics / migraine_modulator_classes / triptans / eletriptan,BIO,4,0.8,74.5,45.080482,0.2176287,0.010796647
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / rumination_interrupt_routines,PSYCHO,4,0.8,83.5,7.36546,0.21167901,0.003997057
PSYCHO / core_psychological_skills_toolkits / stress_resilience_and_downregulation / recovery_design / restoration_and_self_care / self_care_plan_design,PSYCHO,4,0.8,90.0,25.70992,0.21256445,0.0066523105
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / reduce_vulnerability_and_increase_resilience / vulnerability_reduction_frameworks / balance_demands_and_resources_practice,PSYCHO,4,0.8,91.75,12.47748,0.21347892,0.0023796414
PSYCHO / cognitive_behavioral_therapies / sleep_related_cognitive_behavioral_interventions / cognitive_work / sleep_appraisals / cognitive_reframe_sleep_threat_appraisals,PSYCHO,4,0.8,93.5,35.42951,0.21161965,0.008030253
