criterion_leaf,criterion_path,predictor_path,_mapping_score
*persistent_negative_beliefs_about_safety_and_world,trauma- and stressor-related disorders / posttraumatic stress spectrum / posttraumatic stress disorder / by precipitating trauma / natural disaster / *persistent_negative_beliefs_about_safety_and_world,'[PSYCHO] > Skills_Libraries > Emotion_Regulation_and_Affect_Skills',700.0
*persistent_negative_beliefs_about_safety_and_world,trauma- and stressor-related disorders / posttraumatic stress spectrum / posttraumatic stress disorder / by precipitating trauma / natural disaster / *persistent_negative_beliefs_about_safety_and_world,'[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing',950.0
*persistent_negative_beliefs_about_safety_and_world,trauma- and stressor-related disorders / posttraumatic stress spectrum / posttraumatic stress disorder / by precipitating trauma / natural disaster / *persistent_negative_beliefs_about_safety_and_world,'[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > EMDR_Informed_Interventions',930.0
*persistent_negative_beliefs_about_safety_and_world,trauma- and stressor-related disorders / posttraumatic stress spectrum / posttraumatic stress disorder / by precipitating trauma / natural disaster / *persistent_negative_beliefs_about_safety_and_world,'[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing',925.0
*persistent_negative_beliefs_about_safety_and_world,trauma- and stressor-related disorders / posttraumatic stress spectrum / posttraumatic stress disorder / by precipitating trauma / natural disaster / *persistent_negative_beliefs_about_safety_and_world,'[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Imagery_and_Rescripting_Interventions',900.0
*persistent_negative_beliefs_about_safety_and_world,trauma- and stressor-related disorders / posttraumatic stress spectrum / posttraumatic stress disorder / by precipitating trauma / natural disaster / *persistent_negative_beliefs_about_safety_and_world,'[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Narrative_and_Writing_Based_Interventions',880.0
*persistent_negative_beliefs_about_safety_and_world,trauma- and stressor-related disorders / posttraumatic stress spectrum / posttraumatic stress disorder / by precipitating trauma / natural disaster / *persistent_negative_beliefs_about_safety_and_world,'[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Trauma_Focused_CBT_Components',895.0
*rumination_impairs_concentration_or_task_performance,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *rumination_impairs_concentration_or_task_performance,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages',830.0
*rumination_impairs_concentration_or_task_performance,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *rumination_impairs_concentration_or_task_performance,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family',850.0
*rumination_impairs_concentration_or_task_performance,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *rumination_impairs_concentration_or_task_performance,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Targets',800.0
*rumination_impairs_concentration_or_task_performance,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *rumination_impairs_concentration_or_task_performance,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',950.0
*rumination_impairs_concentration_or_task_performance,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *rumination_impairs_concentration_or_task_performance,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',820.0
*rumination_impairs_concentration_or_task_performance,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *rumination_impairs_concentration_or_task_performance,'[BIO] > Sleep_and_Circadian > Sleep_Environment',800.0
*rumination_impairs_concentration_or_task_performance,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *rumination_impairs_concentration_or_task_performance,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',780.0
*rumination_impairs_concentration_or_task_performance,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *rumination_impairs_concentration_or_task_performance,'[BIO] > Somatic_and_Interventional > Brain_Stimulation_Therapies',900.0
*rumination_impairs_concentration_or_task_performance,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *rumination_impairs_concentration_or_task_performance,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Restructuring',780.0
*rumination_impairs_concentration_or_task_performance,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *rumination_impairs_concentration_or_task_performance,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',860.0
