criterion_leaf,criterion_path,predictor_path,_mapping_score
*reassurance_seeking_related_to_symptoms,trauma- and stressor-related disorders / adjustment disorders / with somatic symptoms / *reassurance_seeking_related_to_symptoms,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning',660.0
*reassurance_seeking_related_to_symptoms,trauma- and stressor-related disorders / adjustment disorders / with somatic symptoms / *reassurance_seeking_related_to_symptoms,'[PSYCHO] > Cognitive_Behavioral_Therapies > CBT_Skills_Training_Libraries',720.0
*reassurance_seeking_related_to_symptoms,trauma- and stressor-related disorders / adjustment disorders / with somatic symptoms / *reassurance_seeking_related_to_symptoms,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > ACT_Contextual_Behavioral_Therapy',680.0
*reassurance_seeking_related_to_symptoms,trauma- and stressor-related disorders / adjustment disorders / with somatic symptoms / *reassurance_seeking_related_to_symptoms,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',650.0
*severe_temper_outbursts_out_of_proportion_to_provocation,depressive disorders / disruptive mood dysregulation disorder / *severe_temper_outbursts_out_of_proportion_to_provocation,'[BIO] > Pharmacology_and_Biomedical_Treatments > Psychiatric_Pharmacotherapy_Classes',760.0
*severe_temper_outbursts_out_of_proportion_to_provocation,depressive disorders / disruptive mood dysregulation disorder / *severe_temper_outbursts_out_of_proportion_to_provocation,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',780.0
*severe_temper_outbursts_out_of_proportion_to_provocation,depressive disorders / disruptive mood dysregulation disorder / *severe_temper_outbursts_out_of_proportion_to_provocation,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',730.0
*severe_temper_outbursts_out_of_proportion_to_provocation,depressive disorders / disruptive mood dysregulation disorder / *severe_temper_outbursts_out_of_proportion_to_provocation,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',820.0
*severe_temper_outbursts_out_of_proportion_to_provocation,depressive disorders / disruptive mood dysregulation disorder / *severe_temper_outbursts_out_of_proportion_to_provocation,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning',770.0
*severe_temper_outbursts_out_of_proportion_to_provocation,depressive disorders / disruptive mood dysregulation disorder / *severe_temper_outbursts_out_of_proportion_to_provocation,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Restructuring',760.0
*severe_temper_outbursts_out_of_proportion_to_provocation,depressive disorders / disruptive mood dysregulation disorder / *severe_temper_outbursts_out_of_proportion_to_provocation,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning',750.0
*severe_temper_outbursts_out_of_proportion_to_provocation,depressive disorders / disruptive mood dysregulation disorder / *severe_temper_outbursts_out_of_proportion_to_provocation,'[PSYCHO] > Cognitive_Behavioral_Therapies > Transdiagnostic_CBT_Frameworks',740.0
*severe_temper_outbursts_out_of_proportion_to_provocation,depressive disorders / disruptive mood dysregulation disorder / *severe_temper_outbursts_out_of_proportion_to_provocation,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > ACT_Contextual_Behavioral_Therapy',790.0
*severe_temper_outbursts_out_of_proportion_to_provocation,depressive disorders / disruptive mood dysregulation disorder / *severe_temper_outbursts_out_of_proportion_to_provocation,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',830.0
