criterion_leaf,criterion_path,predictor_path,_mapping_score
*ha_pain_worsened_by_anxiety,headache disorders / secondary headache disorders / headache attributed to psychiatric disorder / *ha_pain_worsened_by_anxiety,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',860.0
*ha_pain_worsened_by_anxiety,headache disorders / secondary headache disorders / headache attributed to psychiatric disorder / *ha_pain_worsened_by_anxiety,'[BIO] > Sleep_and_Circadian > Sleep_Supplements',820.0
*ha_pain_worsened_by_anxiety,headache disorders / secondary headache disorders / headache attributed to psychiatric disorder / *ha_pain_worsened_by_anxiety,'[BIO] > Somatic_and_Interventional > Brain_Stimulation_Therapies',860.0
*social_withdrawal_due_to_health_anxiety,anxiety disorders / specific phobia / other type / nosophobia / *social_withdrawal_due_to_health_anxiety,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',880.0
*social_withdrawal_due_to_health_anxiety,anxiety disorders / specific phobia / other type / nosophobia / *social_withdrawal_due_to_health_anxiety,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning',860.0
*social_withdrawal_due_to_health_anxiety,anxiety disorders / specific phobia / other type / nosophobia / *social_withdrawal_due_to_health_anxiety,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning',840.0
*social_withdrawal_due_to_health_anxiety,anxiety disorders / specific phobia / other type / nosophobia / *social_withdrawal_due_to_health_anxiety,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',900.0
*social_withdrawal_due_to_health_anxiety,anxiety disorders / specific phobia / other type / nosophobia / *social_withdrawal_due_to_health_anxiety,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Radically_Open_Skills_Based_Therapy',820.0
*social_withdrawal_due_to_health_anxiety,anxiety disorders / specific phobia / other type / nosophobia / *social_withdrawal_due_to_health_anxiety,'[SOCIAL] > Interpersonal_Therapeutic_Solutions > Assessment_and_Goal_Setting',790.0
*social_withdrawal_due_to_health_anxiety,anxiety disorders / specific phobia / other type / nosophobia / *social_withdrawal_due_to_health_anxiety,'[SOCIAL] > Interpersonal_Therapeutic_Solutions > Contextual_and_Practical_Supports',770.0
*social_withdrawal_due_to_health_anxiety,anxiety disorders / specific phobia / other type / nosophobia / *social_withdrawal_due_to_health_anxiety,'[SOCIAL] > Interpersonal_Therapeutic_Solutions > Therapy_and_Support_Formats',760.0
*social_withdrawal_due_to_health_anxiety,anxiety disorders / specific phobia / other type / nosophobia / *social_withdrawal_due_to_health_anxiety,'[SOCIAL] > Social_Support_and_Belonging > Network_Building_And_Maintenance',820.0
*social_withdrawal_due_to_health_anxiety,anxiety disorders / specific phobia / other type / nosophobia / *social_withdrawal_due_to_health_anxiety,'[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development',800.0
