criterion_leaf,criterion_path,predictor_path,_mapping_score
*social_withdrawal_present,depressive disorders / other specified depressive disorder / depressive episode with insufficient symptoms / *social_withdrawal_present,'[BIO] > Pharmacology_and_Biomedical_Treatments > Medication_Formulations_and_Routes',750.0
*social_withdrawal_present,depressive disorders / other specified depressive disorder / depressive episode with insufficient symptoms / *social_withdrawal_present,'[BIO] > Pharmacology_and_Biomedical_Treatments > Medication_Safety_and_Personalization_Tools',800.0
*social_withdrawal_present,depressive disorders / other specified depressive disorder / depressive episode with insufficient symptoms / *social_withdrawal_present,'[BIO] > Pharmacology_and_Biomedical_Treatments > Psychiatric_Pharmacotherapy_Classes',850.0
*social_withdrawal_present,depressive disorders / other specified depressive disorder / depressive episode with insufficient symptoms / *social_withdrawal_present,'[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes',760.0
*social_withdrawal_present,depressive disorders / other specified depressive disorder / depressive episode with insufficient symptoms / *social_withdrawal_present,'[BIO] > Pharmacology_and_Biomedical_Treatments > Substance_Use_Treatment_Pharmacotherapy_Classes',900.0
*social_withdrawal_present,depressive disorders / other specified depressive disorder / depressive episode with insufficient symptoms / *social_withdrawal_present,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',900.0
*social_withdrawal_present,depressive disorders / other specified depressive disorder / depressive episode with insufficient symptoms / *social_withdrawal_present,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',750.0
*social_withdrawal_present,depressive disorders / other specified depressive disorder / depressive episode with insufficient symptoms / *social_withdrawal_present,'[BIO] > Sleep_and_Circadian > Sleep_Pharmacotherapy_Classes',800.0
*social_withdrawal_present,depressive disorders / other specified depressive disorder / depressive episode with insufficient symptoms / *social_withdrawal_present,'[BIO] > Sleep_and_Circadian > Sleep_Supplements',850.0
*social_withdrawal_present,depressive disorders / other specified depressive disorder / depressive episode with insufficient symptoms / *social_withdrawal_present,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',780.0
