criterion_leaf,criterion_path,predictor_path,_mapping_score
*listening to concerns,SOCIAL / social integration / social connectedness / network of friends / social support from friends / emotional support / *listening to concerns,'[BIO] > Movement_and_Bodywork > Strength_and_Resistance_Modalities',360.0
*listening to concerns,SOCIAL / social integration / social connectedness / network of friends / social support from friends / emotional support / *listening to concerns,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',900.0
*listening to concerns,SOCIAL / social integration / social connectedness / network of friends / social support from friends / emotional support / *listening to concerns,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',760.0
*listening to concerns,SOCIAL / social integration / social connectedness / network of friends / social support from friends / emotional support / *listening to concerns,'[BIO] > Sleep_and_Circadian > Sleep_Environment',730.0
*listening to concerns,SOCIAL / social integration / social connectedness / network of friends / social support from friends / emotional support / *listening to concerns,'[BIO] > Sleep_and_Circadian > Sleep_Pharmacotherapy_Classes',420.0
*listening to concerns,SOCIAL / social integration / social connectedness / network of friends / social support from friends / emotional support / *listening to concerns,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',480.0
*listening to concerns,SOCIAL / social integration / social connectedness / network of friends / social support from friends / emotional support / *listening to concerns,'[BIO] > Sleep_and_Circadian > Sleep_Supplements',450.0
*resentment_rumination,trauma- and stressor-related disorders / proposed or research diagnoses / post-traumatic embitterment disorder / *resentment_rumination,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages',830.0
*resentment_rumination,trauma- and stressor-related disorders / proposed or research diagnoses / post-traumatic embitterment disorder / *resentment_rumination,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family',850.0
*resentment_rumination,trauma- and stressor-related disorders / proposed or research diagnoses / post-traumatic embitterment disorder / *resentment_rumination,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Targets',800.0
*resentment_rumination,trauma- and stressor-related disorders / proposed or research diagnoses / post-traumatic embitterment disorder / *resentment_rumination,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',950.0
*resentment_rumination,trauma- and stressor-related disorders / proposed or research diagnoses / post-traumatic embitterment disorder / *resentment_rumination,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',820.0
*resentment_rumination,trauma- and stressor-related disorders / proposed or research diagnoses / post-traumatic embitterment disorder / *resentment_rumination,'[BIO] > Sleep_and_Circadian > Sleep_Environment',800.0
*resentment_rumination,trauma- and stressor-related disorders / proposed or research diagnoses / post-traumatic embitterment disorder / *resentment_rumination,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',780.0
*resentment_rumination,trauma- and stressor-related disorders / proposed or research diagnoses / post-traumatic embitterment disorder / *resentment_rumination,'[BIO] > Somatic_and_Interventional > Brain_Stimulation_Therapies',900.0
*resentment_rumination,trauma- and stressor-related disorders / proposed or research diagnoses / post-traumatic embitterment disorder / *resentment_rumination,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Restructuring',780.0
*resentment_rumination,trauma- and stressor-related disorders / proposed or research diagnoses / post-traumatic embitterment disorder / *resentment_rumination,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',860.0
*setting limits,psychological / autonomy / boundary setting / saying no when necessary / *setting limits,'[PSYCHO] > Brief_and_Motivational_Approaches > Coaching_and_Behavior_Change_Support',820.0
*setting limits,psychological / autonomy / boundary setting / saying no when necessary / *setting limits,'[PSYCHO] > Brief_and_Motivational_Approaches > Solution_Focused_Brief_Therapy',710.0
*setting limits,psychological / autonomy / boundary setting / saying no when necessary / *setting limits,'[PSYCHO] > Foundations_and_Common_Factors > Psychoeducation_Modules',760.0
*setting limits,psychological / autonomy / boundary setting / saying no when necessary / *setting limits,'[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context',760.0
*setting limits,psychological / autonomy / boundary setting / saying no when necessary / *setting limits,'[PSYCHO] > Skills_Libraries > Emotion_Regulation_and_Affect_Skills',880.0
*setting limits,psychological / autonomy / boundary setting / saying no when necessary / *setting limits,'[PSYCHO] > Skills_Libraries > Interpersonal_and_Communication_Skills',790.0
*setting limits,psychological / autonomy / boundary setting / saying no when necessary / *setting limits,'[PSYCHO] > Skills_Libraries > Stress_Management_and_Relaxation',830.0
*setting limits,psychological / autonomy / boundary setting / saying no when necessary / *setting limits,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',700.0
*setting limits,psychological / autonomy / boundary setting / saying no when necessary / *setting limits,'[SOCIAL] > Interpersonal_Therapeutic_Solutions > Skill_Building_and_Psychoeducation',700.0
*setting limits,psychological / autonomy / boundary setting / saying no when necessary / *setting limits,'[SOCIAL] > Romantic_Intimacy_and_Relationships > Relational_Therapeutic_Services',720.0
