criterion_leaf,criterion_path,predictor_path,_mapping_score
*fatigue_exhaustion_daytime,sleep-wake disorders / central disorders of hypersomnolence / insufficient sleep syndrome (behaviorally induced) / *fatigue_exhaustion_daytime,'[BIO] > Sleep_and_Circadian > Sleep_Environment',930.0
*fatigue_exhaustion_daytime,sleep-wake disorders / central disorders of hypersomnolence / insufficient sleep syndrome (behaviorally induced) / *fatigue_exhaustion_daytime,'[BIO] > Sleep_and_Circadian > Sleep_Pharmacotherapy_Classes',950.0
*fatigue_exhaustion_daytime,sleep-wake disorders / central disorders of hypersomnolence / insufficient sleep syndrome (behaviorally induced) / *fatigue_exhaustion_daytime,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',940.0
*fatigue_exhaustion_daytime,sleep-wake disorders / central disorders of hypersomnolence / insufficient sleep syndrome (behaviorally induced) / *fatigue_exhaustion_daytime,'[BIO] > Sleep_and_Circadian > Sleep_Supplements',900.0
*fatigue_exhaustion_daytime,sleep-wake disorders / central disorders of hypersomnolence / insufficient sleep syndrome (behaviorally induced) / *fatigue_exhaustion_daytime,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',650.0
*fatigue_exhaustion_daytime,sleep-wake disorders / central disorders of hypersomnolence / insufficient sleep syndrome (behaviorally induced) / *fatigue_exhaustion_daytime,'[PSYCHO] > Digital_and_Tech_Enabled_Solutions > Care_Delivery_Formats',650.0
*fatigue_exhaustion_daytime,sleep-wake disorders / central disorders of hypersomnolence / insufficient sleep syndrome (behaviorally induced) / *fatigue_exhaustion_daytime,'[PSYCHO] > Digital_and_Tech_Enabled_Solutions > Digital_Tools_and_Supports',700.0
*working_memory_impairment_during_tasks,sleep-wake disorders / central disorders of hypersomnolence / idiopathic hypersomnia / without long sleep time / *working_memory_impairment_during_tasks,'[BIO] > Personalization_and_Monitoring > Wearables_and_Home_Monitoring',750.0
*working_memory_impairment_during_tasks,sleep-wake disorders / central disorders of hypersomnolence / idiopathic hypersomnia / without long sleep time / *working_memory_impairment_during_tasks,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',960.0
*working_memory_impairment_during_tasks,sleep-wake disorders / central disorders of hypersomnolence / idiopathic hypersomnia / without long sleep time / *working_memory_impairment_during_tasks,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',940.0
*working_memory_impairment_during_tasks,sleep-wake disorders / central disorders of hypersomnolence / idiopathic hypersomnia / without long sleep time / *working_memory_impairment_during_tasks,'[BIO] > Sleep_and_Circadian > Sleep_Environment',930.0
*working_memory_impairment_during_tasks,sleep-wake disorders / central disorders of hypersomnolence / idiopathic hypersomnia / without long sleep time / *working_memory_impairment_during_tasks,'[BIO] > Sleep_and_Circadian > Sleep_Pharmacotherapy_Classes',950.0
*working_memory_impairment_during_tasks,sleep-wake disorders / central disorders of hypersomnolence / idiopathic hypersomnia / without long sleep time / *working_memory_impairment_during_tasks,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',940.0
*working_memory_impairment_during_tasks,sleep-wake disorders / central disorders of hypersomnolence / idiopathic hypersomnia / without long sleep time / *working_memory_impairment_during_tasks,'[BIO] > Sleep_and_Circadian > Sleep_Supplements',900.0
*working_memory_impairment_during_tasks,sleep-wake disorders / central disorders of hypersomnolence / idiopathic hypersomnia / without long sleep time / *working_memory_impairment_during_tasks,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',650.0
*working_memory_impairment_during_tasks,sleep-wake disorders / central disorders of hypersomnolence / idiopathic hypersomnia / without long sleep time / *working_memory_impairment_during_tasks,'[PSYCHO] > Digital_and_Tech_Enabled_Solutions > Care_Delivery_Formats',650.0
*working_memory_impairment_during_tasks,sleep-wake disorders / central disorders of hypersomnolence / idiopathic hypersomnia / without long sleep time / *working_memory_impairment_during_tasks,'[PSYCHO] > Digital_and_Tech_Enabled_Solutions > Digital_Tools_and_Supports',700.0
