criterion_leaf,criterion_path,predictor_path,_mapping_score
*diurnal_mood_variation,depressive disorders / melancholic depression / *diurnal_mood_variation,'[BIO] > Sleep_and_Circadian > Sleep_Environment',800.0
*diurnal_mood_variation,depressive disorders / melancholic depression / *diurnal_mood_variation,'[BIO] > Sleep_and_Circadian > Sleep_Pharmacotherapy_Classes',860.0
*diurnal_mood_variation,depressive disorders / melancholic depression / *diurnal_mood_variation,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',750.0
*mood_nonreactive,depressive disorders / melancholic depression / *mood_nonreactive,'[BIO] > Neuromodulation_and_Neurostimulation > Digital_and_Immersive_Neuromodulation',820.0
*mood_nonreactive,depressive disorders / melancholic depression / *mood_nonreactive,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages',860.0
*mood_nonreactive,depressive disorders / melancholic depression / *mood_nonreactive,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family',850.0
*mood_nonreactive,depressive disorders / melancholic depression / *mood_nonreactive,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Targets',830.0
*mood_nonreactive,depressive disorders / melancholic depression / *mood_nonreactive,'[BIO] > Neuromodulation_and_Neurostimulation > Ultrasound_and_Mechanical_Neuromodulation',790.0
*mood_nonreactive,depressive disorders / melancholic depression / *mood_nonreactive,'[BIO] > Pharmacology_and_Biomedical_Treatments > Psychiatric_Pharmacotherapy_Classes',900.0
*mood_nonreactive,depressive disorders / melancholic depression / *mood_nonreactive,'[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes',880.0
*mood_nonreactive,depressive disorders / melancholic depression / *mood_nonreactive,'[BIO] > Pharmacology_and_Biomedical_Treatments > Substance_Use_Treatment_Pharmacotherapy_Classes',860.0
*mood_nonreactive,depressive disorders / melancholic depression / *mood_nonreactive,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',800.0
*mood_nonreactive,depressive disorders / melancholic depression / *mood_nonreactive,'[BIO] > Somatic_and_Interventional > Brain_Stimulation_Therapies',880.0
*mood_regulation_via_phone_use,substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / smartphone addiction / *mood_regulation_via_phone_use,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',900.0
*mood_regulation_via_phone_use,substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / smartphone addiction / *mood_regulation_via_phone_use,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning',880.0
*mood_regulation_via_phone_use,substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / smartphone addiction / *mood_regulation_via_phone_use,'[PSYCHO] > Cognitive_Behavioral_Therapies > CBT_Skills_Training_Libraries',860.0
*mood_regulation_via_phone_use,substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / smartphone addiction / *mood_regulation_via_phone_use,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Bias_and_Attention_Modification',850.0
*mood_regulation_via_phone_use,substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / smartphone addiction / *mood_regulation_via_phone_use,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Restructuring',820.0
*mood_regulation_via_phone_use,substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / smartphone addiction / *mood_regulation_via_phone_use,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning',800.0
*mood_regulation_via_phone_use,substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / smartphone addiction / *mood_regulation_via_phone_use,'[PSYCHO] > Cognitive_Behavioral_Therapies > Perseverative_Cognition_Interventions',780.0
*mood_regulation_via_phone_use,substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / smartphone addiction / *mood_regulation_via_phone_use,'[PSYCHO] > Cognitive_Behavioral_Therapies > Problem_Solving_Training',760.0
*mood_regulation_via_phone_use,substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / smartphone addiction / *mood_regulation_via_phone_use,'[PSYCHO] > Cognitive_Behavioral_Therapies > Schema_Focused_CBT_Derivatives',750.0
*mood_regulation_via_phone_use,substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / smartphone addiction / *mood_regulation_via_phone_use,'[PSYCHO] > Skills_Libraries > Emotion_Regulation_and_Affect_Skills',740.0
