feature_path_full,domain,n_present_runs,presence_frequency,mean_rank_present,std_rank_present,mean_score_present,std_score_present
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / open_monitoring_and_meta_awareness / monitoring_of_mind_states,PSYCHO,4,0.8,29.75,11.966098,0.22143264,0.0076403236
PSYCHO / substance_use_recovery_and_behavior_change / assessment_and_formulation / functional_analysis_of_use / high_risk_situation_profile,PSYCHO,4,0.8,41.5,38.239376,0.22254847,0.007645128
PSYCHO / substance_use_recovery_and_behavior_change / cbt_based_recovery_skills / coping_skills_training / coping_with_social_pressure_without_use,PSYCHO,4,0.8,48.75,26.375889,0.21678022,0.0037473568
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / mindfulness_skills / mindfulness_of_body_cues,PSYCHO,4,0.8,59.25,48.586906,0.2171048,0.006614772
PSYCHO / substance_use_recovery_and_behavior_change / affect_regulation_for_recovery / distress_tolerance / turning_toward_emotion_instead_of_use,PSYCHO,4,0.8,62.5,15.898113,0.21402036,0.0043336684
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / mbct_mbsr_core_practices / mood_thought_link_recognition,PSYCHO,4,0.8,70.25,45.057602,0.21391408,0.0030325379
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / implementation_and_routine_building / accountability_checkin_routine,PSYCHO,4,0.8,70.25,52.789085,0.22120592,0.021361226
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / social_support_mobilization_plan,PSYCHO,4,0.8,77.5,20.994047,0.21460027,0.007897481
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / reduce_multitasking_practice,PSYCHO,4,0.8,77.5,44.522465,0.21770558,0.009737498
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / implementation_and_routine_building / practice_tracking_and_adjustment_routine,PSYCHO,4,0.8,79.0,44.23234,0.21672335,0.015702872
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / change_based_skills / emotion_exposure_and_willingness / stay_with_sensation_practice,PSYCHO,4,0.8,81.5,38.926212,0.21246582,0.005647967
PSYCHO / cognitive_behavioral_therapies / problem_solving_training / implement_and_learn / action_and_review / problem_solving_with_compassion,PSYCHO,4,0.8,84.5,57.0986,0.21328422,0.003888011
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / protection_motivation_theory_solutions / pmt_self_efficacy_build_plan,PSYCHO,4,0.8,85.0,12.429803,0.21346453,0.0073387865
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / mindfulness_skills / mindfulness_of_thoughts,PSYCHO,4,0.8,85.75,64.73938,0.21364057,0.007530086
PSYCHO / foundations_and_common_factors / psychoeducation_modules / stress_and_arousal / self_regulation_cycles / psychoeducation_window_of_tolerance_concept,PSYCHO,4,0.8,87.75,30.58901,0.2107892,0.008815204
PSYCHO / change_process_and_therapeutic_phases / maintenance_and_transfer / flourishing_and_nonclinical_optimization_maintenance / strengths_use_maintenance_routine,PSYCHO,4,0.8,88.5,60.085358,0.21480604,0.005209069
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / mindfulness_skills / mindfulness_of_current_emotion,PSYCHO,4,0.8,89.75,64.487885,0.21334124,0.008684456
PSYCHO / change_process_and_therapeutic_phases / phase_management_and_sequencing / stabilization_and_safety_crosscutting / stabilization_plan_when_arousal_or_chaos_high,PSYCHO,4,0.8,92.25,63.01339,0.2133634,0.0071123866
PSYCHO / change_process_and_therapeutic_phases / experiential_disconfirmation / interoceptive_and_somatic_experiential_work / titration_of_activation_practice,PSYCHO,4,0.8,92.5,48.566963,0.21201432,0.00780207
PSYCHO / change_process_and_therapeutic_phases / skill_acquisition / foundational_self_regulation_skills / sleep_protection_basics_implementation,PSYCHO,4,0.8,93.5,44.3255,0.21516892,0.007601608
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / protection_motivation_theory_solutions / pmt_fear_to_action_channeling_plan,PSYCHO,4,0.8,93.75,57.81598,0.21404484,0.013486716
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / problem_solving_for_emotion_drivers / problem_definition_and_targeting / problem_solving_emotion_driven,PSYCHO,4,0.8,95.0,57.918045,0.21166435,0.0077370787
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / modern_clinical_protocol_arcs_solutions / mbct_relating_differently_to_thoughts_implementation,PSYCHO,4,0.8,96.5,14.097872,0.21251892,0.009541248
BIO / sleep_circadian_and_restoration / circadian_entrainment / context_shift_plans / weekend_social_shift_mitigation,BIO,4,0.8,97.75,40.34461,0.21069969,0.00944437
PSYCHO / cognitive_behavioral_therapies / behavior_change_and_activation / skill_shaping_and_routine / building_momentum / behavioral_substitution_planning,PSYCHO,4,0.8,97.75,60.14306,0.21473736,0.015462768
PSYCHO / substance_use_recovery_and_behavior_change / cbt_based_recovery_skills / coping_skills_training / coping_with_boredom_without_use,PSYCHO,4,0.8,100.0,55.98214,0.21028055,0.0032533365
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / modern_clinical_protocol_arcs_solutions / cbti_sleep_restriction_implementation,PSYCHO,4,0.8,100.75,47.677956,0.210769,0.0064888187
PSYCHO / cognitive_behavioral_therapies / problem_solving_training / implement_and_learn / action_and_review / contingency_planning_if_blockers,PSYCHO,4,0.8,101.75,53.918343,0.21135026,0.01110476
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / reduce_vulnerability_and_increase_resilience / build_mastery_and_efficacy / competence_tracking_practice,PSYCHO,4,0.8,102.25,33.431835,0.20941779,0.008712889
PSYCHO / cognitive_behavioral_therapies / cognitive_restructuring / restructure_and_install / belief_strength_modulation / cognitive_reframing_of_intentionality,PSYCHO,4,0.8,102.75,49.921814,0.21058092,0.0030555027
PSYCHO / substance_use_recovery_and_behavior_change / assessment_and_formulation / goal_setting_and_change_targets / identify_priority_use_contexts_to_target,PSYCHO,4,0.8,103.0,32.87096,0.21449181,0.008615061
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / reduce_vulnerability_and_increase_resilience / vulnerability_reduction_frameworks / balance_demands_and_resources_practice,PSYCHO,4,0.8,104.0,36.338684,0.20975672,0.0083648795
PSYCHO / change_process_and_therapeutic_phases / skill_acquisition / foundational_self_regulation_skills / attention_reset_60_second_practice,PSYCHO,4,0.8,106.0,32.840523,0.21309756,0.0068969377
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / reduce_vulnerability_and_increase_resilience / vulnerability_reduction_frameworks / stress_load_awareness_practice,PSYCHO,4,0.8,107.5,61.39422,0.2113564,0.011965084
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / change_based_skills / opposite_action_and_action_shaping / shame_to_pride_action_planning,PSYCHO,4,0.8,111.75,46.321568,0.2135241,0.010717558
