criterion_leaf,criterion_path,predictor_path,_mapping_score
*inability_to_resleep_after_premature_wake,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *inability_to_resleep_after_premature_wake,'[BIO] > Sleep_and_Circadian > Sleep_Environment',800.0
*inability_to_resleep_after_premature_wake,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *inability_to_resleep_after_premature_wake,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',850.0
*intrusive_rumination_post_awakening,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,'[BIO] > Movement_and_Bodywork > Aerobic_Movement_Modalities',750.0
*intrusive_rumination_post_awakening,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,'[BIO] > Pharmacology_and_Biomedical_Treatments > Pain_and_Somatic_Pharmacotherapy_Classes',740.0
*intrusive_rumination_post_awakening,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,'[BIO] > Pharmacology_and_Biomedical_Treatments > Psychiatric_Pharmacotherapy_Classes',760.0
*intrusive_rumination_post_awakening,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,'[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes',780.0
*intrusive_rumination_post_awakening,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,'[BIO] > Pharmacology_and_Biomedical_Treatments > Substance_Use_Treatment_Pharmacotherapy_Classes',720.0
*intrusive_rumination_post_awakening,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',900.0
*intrusive_rumination_post_awakening,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',860.0
*intrusive_rumination_post_awakening,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,'[BIO] > Sleep_and_Circadian > Sleep_Environment',880.0
*intrusive_rumination_post_awakening,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,'[BIO] > Sleep_and_Circadian > Sleep_Pharmacotherapy_Classes',800.0
*intrusive_rumination_post_awakening,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',820.0
*sleep_disruption_due_to_social_media_use,substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / social media addiction / *sleep_disruption_due_to_social_media_use,'[BIO] > Personalization_and_Monitoring > Self_Assessment_Instruments',650.0
*sleep_disruption_due_to_social_media_use,substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / social media addiction / *sleep_disruption_due_to_social_media_use,'[BIO] > Personalization_and_Monitoring > Wearables_and_Home_Monitoring',700.0
*sleep_disruption_due_to_social_media_use,substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / social media addiction / *sleep_disruption_due_to_social_media_use,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',900.0
*sleep_disruption_due_to_social_media_use,substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / social media addiction / *sleep_disruption_due_to_social_media_use,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',860.0
*sleep_disruption_due_to_social_media_use,substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / social media addiction / *sleep_disruption_due_to_social_media_use,'[BIO] > Sleep_and_Circadian > Sleep_Environment',880.0
*sleep_disruption_due_to_social_media_use,substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / social media addiction / *sleep_disruption_due_to_social_media_use,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',920.0
*sleep_disruption_due_to_social_media_use,substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / social media addiction / *sleep_disruption_due_to_social_media_use,'[PSYCHO] > Digital_and_Tech_Enabled_Solutions > Care_Delivery_Formats',700.0
*sleep_disruption_due_to_social_media_use,substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / social media addiction / *sleep_disruption_due_to_social_media_use,'[PSYCHO] > Digital_and_Tech_Enabled_Solutions > Digital_Tools_and_Supports',680.0
*sleep_disruption_due_to_social_media_use,substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / social media addiction / *sleep_disruption_due_to_social_media_use,'[SOCIAL] > Digital_Social_Environment > Digital_Life_Assessment_and_Guardrails',750.0
*sleep_disruption_due_to_social_media_use,substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / social media addiction / *sleep_disruption_due_to_social_media_use,'[SOCIAL] > Digital_Social_Environment > Digital_Wellbeing_and_Skills',700.0
