criterion_leaf,criterion_path,predictor_path,_mapping_score
*financial self-reliance,financial / financialwellbeing / economicindependence / selfsufficiency / *financial self-reliance,'[PSYCHO] > Cognitive_Behavioral_Therapies > Transdiagnostic_CBT_Frameworks',640.0
*financial self-reliance,financial / financialwellbeing / economicindependence / selfsufficiency / *financial self-reliance,'[PSYCHO] > Cognitive_and_Metacognitive_Interventions > Cognitive_Remediation_and_Rehabilitation',620.0
*financial self-reliance,financial / financialwellbeing / economicindependence / selfsufficiency / *financial self-reliance,'[PSYCHO] > Cognitive_and_Metacognitive_Interventions > Metacognitive_and_Attention_Based_Interventions',700.0
*financial self-reliance,financial / financialwellbeing / economicindependence / selfsufficiency / *financial self-reliance,'[PSYCHO] > Digital_and_Tech_Enabled_Solutions > Digital_Tools_and_Supports',640.0
*intrusive_ruminative_thoughts_present,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages',830.0
*intrusive_ruminative_thoughts_present,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family',850.0
*intrusive_ruminative_thoughts_present,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Targets',800.0
*intrusive_ruminative_thoughts_present,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',950.0
*intrusive_ruminative_thoughts_present,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',820.0
*intrusive_ruminative_thoughts_present,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,'[BIO] > Sleep_and_Circadian > Sleep_Environment',800.0
*intrusive_ruminative_thoughts_present,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',780.0
*intrusive_ruminative_thoughts_present,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,'[BIO] > Somatic_and_Interventional > Brain_Stimulation_Therapies',900.0
*intrusive_ruminative_thoughts_present,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Restructuring',780.0
*intrusive_ruminative_thoughts_present,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',860.0
