criterion_leaf,criterion_path,predictor_path,_mapping_score
*tearfulness,trauma- and stressor-related disorders / adjustment disorders / with depressed mood / *tearfulness,'[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback',710.0
*tearfulness,trauma- and stressor-related disorders / adjustment disorders / with depressed mood / *tearfulness,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',800.0
*tearfulness,trauma- and stressor-related disorders / adjustment disorders / with depressed mood / *tearfulness,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning',780.0
*tearfulness,trauma- and stressor-related disorders / adjustment disorders / with depressed mood / *tearfulness,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Restructuring',800.0
*tearfulness,trauma- and stressor-related disorders / adjustment disorders / with depressed mood / *tearfulness,'[PSYCHO] > Cognitive_Behavioral_Therapies > Problem_Solving_Training',720.0
*tearfulness,trauma- and stressor-related disorders / adjustment disorders / with depressed mood / *tearfulness,'[PSYCHO] > Cognitive_Behavioral_Therapies > Transdiagnostic_CBT_Frameworks',710.0
*tearfulness,trauma- and stressor-related disorders / adjustment disorders / with depressed mood / *tearfulness,'[PSYCHO] > Skills_Libraries > Emotion_Regulation_and_Affect_Skills',750.0
*tearfulness,trauma- and stressor-related disorders / adjustment disorders / with depressed mood / *tearfulness,'[PSYCHO] > Skills_Libraries > Stress_Management_and_Relaxation',750.0
*tearfulness,trauma- and stressor-related disorders / adjustment disorders / with depressed mood / *tearfulness,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',760.0
*tearfulness,trauma- and stressor-related disorders / adjustment disorders / with depressed mood / *tearfulness,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Stress_Inoculation_and_Coping_Skills',700.0
*withdrawing,toddlerhood / emotional_development / stress_response / behavioral_responses / *withdrawing,'[BIO] > Movement_and_Bodywork > Aerobic_Movement_Modalities',500.0
*withdrawing,toddlerhood / emotional_development / stress_response / behavioral_responses / *withdrawing,'[BIO] > Movement_and_Bodywork > Balance_and_Coordination_Modalities',480.0
*withdrawing,toddlerhood / emotional_development / stress_response / behavioral_responses / *withdrawing,'[BIO] > Movement_and_Bodywork > Mobility_MindBody_and_Somatic_Modalities',520.0
*withdrawing,toddlerhood / emotional_development / stress_response / behavioral_responses / *withdrawing,'[BIO] > Movement_and_Bodywork > Strength_and_Resistance_Modalities',460.0
*withdrawing,toddlerhood / emotional_development / stress_response / behavioral_responses / *withdrawing,'[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback',780.0
*withdrawing,toddlerhood / emotional_development / stress_response / behavioral_responses / *withdrawing,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',820.0
*withdrawing,toddlerhood / emotional_development / stress_response / behavioral_responses / *withdrawing,'[BIO] > Sleep_and_Circadian > Sleep_Environment',450.0
*withdrawing,toddlerhood / emotional_development / stress_response / behavioral_responses / *withdrawing,'[BIO] > Sleep_and_Circadian > Sleep_Pharmacotherapy_Classes',420.0
*withdrawing,toddlerhood / emotional_development / stress_response / behavioral_responses / *withdrawing,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',700.0
*withdrawing,toddlerhood / emotional_development / stress_response / behavioral_responses / *withdrawing,'[BIO] > Sleep_and_Circadian > Sleep_Supplements',520.0
