criterion_leaf,criterion_path,predictor_path,_mapping_score
*feeling in control,emotional / subjective affective feeling / *feeling in control,'[BIO] > Nutrition_and_Metabolism > Meal_Planning_and_Structure',550.0
*feeling in control,emotional / subjective affective feeling / *feeling in control,'[BIO] > Personalization_and_Monitoring > Self_Assessment_Instruments',520.0
*feeling in control,emotional / subjective affective feeling / *feeling in control,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',880.0
*feeling in control,emotional / subjective affective feeling / *feeling in control,'[BIO] > Sleep_and_Circadian > Sleep_Environment',860.0
*hopelessness,depressive disorders / persistent depressive disorder (dysthymia) / with pure dysthymic syndrome / *hopelessness,'[BIO] > Pharmacology_and_Biomedical_Treatments > Psychiatric_Pharmacotherapy_Classes',800.0
*hopelessness,depressive disorders / persistent depressive disorder (dysthymia) / with pure dysthymic syndrome / *hopelessness,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',900.0
*hopelessness,depressive disorders / persistent depressive disorder (dysthymia) / with pure dysthymic syndrome / *hopelessness,'[BIO] > Sleep_and_Circadian > Sleep_Environment',820.0
*hopelessness,depressive disorders / persistent depressive disorder (dysthymia) / with pure dysthymic syndrome / *hopelessness,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',880.0
*hopelessness,depressive disorders / persistent depressive disorder (dysthymia) / with pure dysthymic syndrome / *hopelessness,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',900.0
*hopelessness,depressive disorders / persistent depressive disorder (dysthymia) / with pure dysthymic syndrome / *hopelessness,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning',860.0
*hopelessness,depressive disorders / persistent depressive disorder (dysthymia) / with pure dysthymic syndrome / *hopelessness,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Restructuring',880.0
*hopelessness,depressive disorders / persistent depressive disorder (dysthymia) / with pure dysthymic syndrome / *hopelessness,'[PSYCHO] > Cognitive_Behavioral_Therapies > Transdiagnostic_CBT_Frameworks',820.0
*hopelessness,depressive disorders / persistent depressive disorder (dysthymia) / with pure dysthymic syndrome / *hopelessness,'[SOCIAL] > Social_Support_and_Belonging > Network_Building_And_Maintenance',820.0
*hopelessness,depressive disorders / persistent depressive disorder (dysthymia) / with pure dysthymic syndrome / *hopelessness,'[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development',800.0
*pain_fluctuation_with_psychological_stress,pain disorders / functional pain disorders / pain disorder associated with psychological factors / *pain_fluctuation_with_psychological_stress,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',880.0
*pain_fluctuation_with_psychological_stress,pain disorders / functional pain disorders / pain disorder associated with psychological factors / *pain_fluctuation_with_psychological_stress,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning',860.0
*pain_fluctuation_with_psychological_stress,pain disorders / functional pain disorders / pain disorder associated with psychological factors / *pain_fluctuation_with_psychological_stress,'[PSYCHO] > Cognitive_Behavioral_Therapies > CBT_Skills_Training_Libraries',890.0
*pain_fluctuation_with_psychological_stress,pain disorders / functional pain disorders / pain disorder associated with psychological factors / *pain_fluctuation_with_psychological_stress,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Restructuring',820.0
*pain_fluctuation_with_psychological_stress,pain disorders / functional pain disorders / pain disorder associated with psychological factors / *pain_fluctuation_with_psychological_stress,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning',830.0
*pain_fluctuation_with_psychological_stress,pain disorders / functional pain disorders / pain disorder associated with psychological factors / *pain_fluctuation_with_psychological_stress,'[PSYCHO] > Cognitive_Behavioral_Therapies > Problem_Solving_Training',800.0
*pain_fluctuation_with_psychological_stress,pain disorders / functional pain disorders / pain disorder associated with psychological factors / *pain_fluctuation_with_psychological_stress,'[PSYCHO] > Cognitive_Behavioral_Therapies > Transdiagnostic_CBT_Frameworks',770.0
*pain_fluctuation_with_psychological_stress,pain disorders / functional pain disorders / pain disorder associated with psychological factors / *pain_fluctuation_with_psychological_stress,'[PSYCHO] > Cognitive_and_Metacognitive_Interventions > Cognitive_Remediation_and_Rehabilitation',840.0
*pain_fluctuation_with_psychological_stress,pain disorders / functional pain disorders / pain disorder associated with psychological factors / *pain_fluctuation_with_psychological_stress,'[PSYCHO] > Foundations_and_Common_Factors > Psychoeducation_Modules',800.0
*pain_fluctuation_with_psychological_stress,pain disorders / functional pain disorders / pain disorder associated with psychological factors / *pain_fluctuation_with_psychological_stress,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',760.0
*pain_intensity_0to10,pain disorders / cancer-related pain / bone pain due to metastases / *pain_intensity_0to10,'[BIO] > Movement_and_Bodywork > Aerobic_Movement_Modalities',820.0
*pain_intensity_0to10,pain disorders / cancer-related pain / bone pain due to metastases / *pain_intensity_0to10,'[BIO] > Movement_and_Bodywork > Balance_and_Coordination_Modalities',800.0
*pain_intensity_0to10,pain disorders / cancer-related pain / bone pain due to metastases / *pain_intensity_0to10,'[BIO] > Movement_and_Bodywork > Bodywork_and_Physical_Therapies',760.0
*pain_intensity_0to10,pain disorders / cancer-related pain / bone pain due to metastases / *pain_intensity_0to10,'[BIO] > Neuromodulation_and_Neurostimulation > Digital_and_Immersive_Neuromodulation',720.0
*pain_intensity_0to10,pain disorders / cancer-related pain / bone pain due to metastases / *pain_intensity_0to10,'[BIO] > Personalization_and_Monitoring > Wearables_and_Home_Monitoring',750.0
*pain_intensity_0to10,pain disorders / cancer-related pain / bone pain due to metastases / *pain_intensity_0to10,'[BIO] > Pharmacology_and_Biomedical_Treatments > AntiInflammatory_and_Immunomodulatory_Pharmacotherapy_Classes',850.0
*pain_intensity_0to10,pain disorders / cancer-related pain / bone pain due to metastases / *pain_intensity_0to10,'[BIO] > Pharmacology_and_Biomedical_Treatments > Pain_and_Somatic_Pharmacotherapy_Classes',900.0
*pain_intensity_0to10,pain disorders / cancer-related pain / bone pain due to metastases / *pain_intensity_0to10,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',780.0
*pain_intensity_0to10,pain disorders / cancer-related pain / bone pain due to metastases / *pain_intensity_0to10,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',760.0
*pain_intensity_0to10,pain disorders / cancer-related pain / bone pain due to metastases / *pain_intensity_0to10,'[BIO] > Sleep_and_Circadian > Sleep_Supplements',730.0
*paroxysmal_pain_attacks,pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,'[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback',940.0
*paroxysmal_pain_attacks,pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Family',920.0
*paroxysmal_pain_attacks,pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family',900.0
*paroxysmal_pain_attacks,pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',930.0
*paroxysmal_pain_attacks,pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',900.0
*paroxysmal_pain_attacks,pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',950.0
*paroxysmal_pain_attacks,pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning',900.0
*paroxysmal_pain_attacks,pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > ACT_Contextual_Behavioral_Therapy',920.0
*paroxysmal_pain_attacks,pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',940.0
*paroxysmal_pain_attacks,pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Radically_Open_Skills_Based_Therapy',900.0
