criterion_leaf,criterion_path,predictor_path,_mapping_score
*guilt_or_disgust_after_binge_eating,feeding and eating disorders / binge-eating disorder / with marked distress over binge eating / *guilt_or_disgust_after_binge_eating,'[PSYCHO] > Skills_Libraries > Interpersonal_and_Communication_Skills',700.0
*guilt_or_disgust_after_binge_eating,feeding and eating disorders / binge-eating disorder / with marked distress over binge eating / *guilt_or_disgust_after_binge_eating,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',850.0
*guilt_or_disgust_after_binge_eating,feeding and eating disorders / binge-eating disorder / with marked distress over binge eating / *guilt_or_disgust_after_binge_eating,'[SOCIAL] > Social_Support_and_Belonging > Network_Building_And_Maintenance',650.0
*loss_of_control_during_night_eating,feeding and eating disorders / binge-eating disorder / night eating variant (binge-focused) / *loss_of_control_during_night_eating,'[BIO] > Nutrition_and_Metabolism > Dietary_Patterns',780.0
*loss_of_control_during_night_eating,feeding and eating disorders / binge-eating disorder / night eating variant (binge-focused) / *loss_of_control_during_night_eating,'[BIO] > Nutrition_and_Metabolism > Food_Library',730.0
*loss_of_control_during_night_eating,feeding and eating disorders / binge-eating disorder / night eating variant (binge-focused) / *loss_of_control_during_night_eating,'[BIO] > Nutrition_and_Metabolism > Meal_Planning_and_Structure',800.0
*loss_of_control_during_night_eating,feeding and eating disorders / binge-eating disorder / night eating variant (binge-focused) / *loss_of_control_during_night_eating,'[BIO] > Nutrition_and_Metabolism > Meal_Templates',780.0
*loss_of_control_during_night_eating,feeding and eating disorders / binge-eating disorder / night eating variant (binge-focused) / *loss_of_control_during_night_eating,'[BIO] > Nutrition_and_Metabolism > Medical_Nutrition_Therapy_Tools',760.0
*loss_of_control_during_night_eating,feeding and eating disorders / binge-eating disorder / night eating variant (binge-focused) / *loss_of_control_during_night_eating,'[BIO] > Nutrition_and_Metabolism > Microbiome_Interventions',720.0
*loss_of_control_during_night_eating,feeding and eating disorders / binge-eating disorder / night eating variant (binge-focused) / *loss_of_control_during_night_eating,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',850.0
*loss_of_control_during_night_eating,feeding and eating disorders / binge-eating disorder / night eating variant (binge-focused) / *loss_of_control_during_night_eating,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',820.0
*loss_of_control_during_night_eating,feeding and eating disorders / binge-eating disorder / night eating variant (binge-focused) / *loss_of_control_during_night_eating,'[BIO] > Sleep_and_Circadian > Sleep_Environment',740.0
*loss_of_control_during_night_eating,feeding and eating disorders / binge-eating disorder / night eating variant (binge-focused) / *loss_of_control_during_night_eating,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',760.0
*rigid_calorie_restriction_despite_satiety,feeding and eating disorders / bulimia nervosa / non-purging pattern (fasting or excessive exercise) / *rigid_calorie_restriction_despite_satiety,'[BIO] > Movement_and_Bodywork > Strength_and_Resistance_Modalities',860.0
*rigid_calorie_restriction_despite_satiety,feeding and eating disorders / bulimia nervosa / non-purging pattern (fasting or excessive exercise) / *rigid_calorie_restriction_despite_satiety,'[BIO] > Nutrition_and_Metabolism > Dietary_Patterns',880.0
*rigid_calorie_restriction_despite_satiety,feeding and eating disorders / bulimia nervosa / non-purging pattern (fasting or excessive exercise) / *rigid_calorie_restriction_despite_satiety,'[BIO] > Nutrition_and_Metabolism > Meal_Planning_and_Structure',950.0
*rigid_calorie_restriction_despite_satiety,feeding and eating disorders / bulimia nervosa / non-purging pattern (fasting or excessive exercise) / *rigid_calorie_restriction_despite_satiety,'[BIO] > Nutrition_and_Metabolism > Meal_Templates',900.0
*rigid_calorie_restriction_despite_satiety,feeding and eating disorders / bulimia nervosa / non-purging pattern (fasting or excessive exercise) / *rigid_calorie_restriction_despite_satiety,'[BIO] > Nutrition_and_Metabolism > Medical_Nutrition_Therapy_Tools',920.0
*rigid_calorie_restriction_despite_satiety,feeding and eating disorders / bulimia nervosa / non-purging pattern (fasting or excessive exercise) / *rigid_calorie_restriction_despite_satiety,'[BIO] > Nutrition_and_Metabolism > Microbiome_Interventions',890.0
*rigid_calorie_restriction_despite_satiety,feeding and eating disorders / bulimia nervosa / non-purging pattern (fasting or excessive exercise) / *rigid_calorie_restriction_despite_satiety,'[BIO] > Nutrition_and_Metabolism > Micronutrient_Supplement_Forms',860.0
*rigid_calorie_restriction_despite_satiety,feeding and eating disorders / bulimia nervosa / non-purging pattern (fasting or excessive exercise) / *rigid_calorie_restriction_despite_satiety,'[BIO] > Nutrition_and_Metabolism > Supplement_and_Nutraceutical_Library',870.0
*rigid_calorie_restriction_despite_satiety,feeding and eating disorders / bulimia nervosa / non-purging pattern (fasting or excessive exercise) / *rigid_calorie_restriction_despite_satiety,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',880.0
*rigid_calorie_restriction_despite_satiety,feeding and eating disorders / bulimia nervosa / non-purging pattern (fasting or excessive exercise) / *rigid_calorie_restriction_despite_satiety,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning',900.0
*somnambulisticeatingbehavior,feeding and eating disorders / other specified feeding or eating disorder (osfed) / sleep-related eating disorder / *somnambulisticeatingbehavior,'[BIO] > Nutrition_and_Metabolism > Dietary_Patterns',780.0
*somnambulisticeatingbehavior,feeding and eating disorders / other specified feeding or eating disorder (osfed) / sleep-related eating disorder / *somnambulisticeatingbehavior,'[BIO] > Nutrition_and_Metabolism > Food_Library',730.0
*somnambulisticeatingbehavior,feeding and eating disorders / other specified feeding or eating disorder (osfed) / sleep-related eating disorder / *somnambulisticeatingbehavior,'[BIO] > Nutrition_and_Metabolism > Meal_Planning_and_Structure',800.0
*somnambulisticeatingbehavior,feeding and eating disorders / other specified feeding or eating disorder (osfed) / sleep-related eating disorder / *somnambulisticeatingbehavior,'[BIO] > Nutrition_and_Metabolism > Meal_Templates',780.0
*somnambulisticeatingbehavior,feeding and eating disorders / other specified feeding or eating disorder (osfed) / sleep-related eating disorder / *somnambulisticeatingbehavior,'[BIO] > Nutrition_and_Metabolism > Medical_Nutrition_Therapy_Tools',760.0
*somnambulisticeatingbehavior,feeding and eating disorders / other specified feeding or eating disorder (osfed) / sleep-related eating disorder / *somnambulisticeatingbehavior,'[BIO] > Nutrition_and_Metabolism > Microbiome_Interventions',720.0
*somnambulisticeatingbehavior,feeding and eating disorders / other specified feeding or eating disorder (osfed) / sleep-related eating disorder / *somnambulisticeatingbehavior,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',850.0
*somnambulisticeatingbehavior,feeding and eating disorders / other specified feeding or eating disorder (osfed) / sleep-related eating disorder / *somnambulisticeatingbehavior,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',820.0
*somnambulisticeatingbehavior,feeding and eating disorders / other specified feeding or eating disorder (osfed) / sleep-related eating disorder / *somnambulisticeatingbehavior,'[BIO] > Sleep_and_Circadian > Sleep_Environment',740.0
*somnambulisticeatingbehavior,feeding and eating disorders / other specified feeding or eating disorder (osfed) / sleep-related eating disorder / *somnambulisticeatingbehavior,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',760.0
