criterion_leaf,criterion_path,predictor_path,_mapping_score
*chest_discomfort_or_pain_during_attack,anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,'[BIO] > Pharmacology_and_Biomedical_Treatments > AntiInflammatory_and_Immunomodulatory_Pharmacotherapy_Classes',900.0
*chest_discomfort_or_pain_during_attack,anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,'[BIO] > Pharmacology_and_Biomedical_Treatments > Endocrine_and_Metabolic_Pharmacotherapy_Classes',850.0
*chest_discomfort_or_pain_during_attack,anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,'[BIO] > Pharmacology_and_Biomedical_Treatments > Medication_Safety_and_Personalization_Tools',780.0
*chest_discomfort_or_pain_during_attack,anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,'[BIO] > Pharmacology_and_Biomedical_Treatments > Psychiatric_Pharmacotherapy_Classes',900.0
*chest_discomfort_or_pain_during_attack,anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,'[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes',800.0
*chest_discomfort_or_pain_during_attack,anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',820.0
*chest_discomfort_or_pain_during_attack,anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',770.0
*chest_discomfort_or_pain_during_attack,anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,'[BIO] > Sleep_and_Circadian > Sleep_Pharmacotherapy_Classes',790.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback',650.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Neuromodulation_and_Neurostimulation > Digital_and_Immersive_Neuromodulation',520.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Neuromodulation_and_Neurostimulation > Implantable_Central_Neuromodulation',600.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Family',550.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family',570.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Targets',540.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Pharmacology_and_Biomedical_Treatments > AntiInflammatory_and_Immunomodulatory_Pharmacotherapy_Classes',540.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Pharmacology_and_Biomedical_Treatments > Psychiatric_Pharmacotherapy_Classes',700.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes',650.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Pharmacology_and_Biomedical_Treatments > Substance_Use_Treatment_Pharmacotherapy_Classes',620.0
*self-monitoring,physical / physical self-care / listening to body signals / body awareness / *self-monitoring,'[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback',880.0
*self-monitoring,physical / physical self-care / listening to body signals / body awareness / *self-monitoring,'[BIO] > Personalization_and_Monitoring > Self_Assessment_Instruments',780.0
*self-monitoring,physical / physical self-care / listening to body signals / body awareness / *self-monitoring,'[BIO] > Personalization_and_Monitoring > Wearables_and_Home_Monitoring',800.0
*self-monitoring,physical / physical self-care / listening to body signals / body awareness / *self-monitoring,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning',650.0
*self-monitoring,physical / physical self-care / listening to body signals / body awareness / *self-monitoring,'[PSYCHO] > Digital_and_Tech_Enabled_Solutions > Care_Delivery_Formats',600.0
*self-monitoring,physical / physical self-care / listening to body signals / body awareness / *self-monitoring,'[PSYCHO] > Digital_and_Tech_Enabled_Solutions > Digital_Tools_and_Supports',720.0
*self-monitoring,physical / physical self-care / listening to body signals / body awareness / *self-monitoring,'[PSYCHO] > Skills_Libraries > Emotion_Regulation_and_Affect_Skills',700.0
*self-monitoring,physical / physical self-care / listening to body signals / body awareness / *self-monitoring,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Radically_Open_Skills_Based_Therapy',920.0
*syncope_on_blood_exposure,anxiety disorders / specific phobia / blood-injection-injury type / hemophobia / *syncope_on_blood_exposure,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Family',650.0
*syncope_on_blood_exposure,anxiety disorders / specific phobia / blood-injection-injury type / hemophobia / *syncope_on_blood_exposure,'[BIO] > Somatic_and_Interventional > Brain_Stimulation_Therapies',700.0
*syncope_on_blood_exposure,anxiety disorders / specific phobia / blood-injection-injury type / hemophobia / *syncope_on_blood_exposure,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',900.0
*syncope_on_blood_exposure,anxiety disorders / specific phobia / blood-injection-injury type / hemophobia / *syncope_on_blood_exposure,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning',790.0
*syncope_on_blood_exposure,anxiety disorders / specific phobia / blood-injection-injury type / hemophobia / *syncope_on_blood_exposure,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning',880.0
*syncope_on_blood_exposure,anxiety disorders / specific phobia / blood-injection-injury type / hemophobia / *syncope_on_blood_exposure,'[PSYCHO] > Cognitive_Behavioral_Therapies > Perseverative_Cognition_Interventions',650.0
*syncope_on_blood_exposure,anxiety disorders / specific phobia / blood-injection-injury type / hemophobia / *syncope_on_blood_exposure,'[PSYCHO] > Cognitive_Behavioral_Therapies > Problem_Solving_Training',640.0
*syncope_on_blood_exposure,anxiety disorders / specific phobia / blood-injection-injury type / hemophobia / *syncope_on_blood_exposure,'[PSYCHO] > Cognitive_Behavioral_Therapies > Transdiagnostic_CBT_Frameworks',750.0
*syncope_on_blood_exposure,anxiety disorders / specific phobia / blood-injection-injury type / hemophobia / *syncope_on_blood_exposure,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > ACT_Contextual_Behavioral_Therapy',720.0
*syncope_on_blood_exposure,anxiety disorders / specific phobia / blood-injection-injury type / hemophobia / *syncope_on_blood_exposure,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',700.0
