criterion_leaf,criterion_path,predictor_path,_mapping_score
*social_withdrawal,depressive disorders / major depressive disorder (unipolar depression) / recurrent episode / seasonal pattern / winter-onset / *social_withdrawal,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning',860.0
*social_withdrawal,depressive disorders / major depressive disorder (unipolar depression) / recurrent episode / seasonal pattern / winter-onset / *social_withdrawal,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning',840.0
*social_withdrawal,depressive disorders / major depressive disorder (unipolar depression) / recurrent episode / seasonal pattern / winter-onset / *social_withdrawal,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',900.0
*social_withdrawal,depressive disorders / major depressive disorder (unipolar depression) / recurrent episode / seasonal pattern / winter-onset / *social_withdrawal,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Radically_Open_Skills_Based_Therapy',820.0
*social_withdrawal,depressive disorders / major depressive disorder (unipolar depression) / recurrent episode / seasonal pattern / winter-onset / *social_withdrawal,'[SOCIAL] > Interpersonal_Therapeutic_Solutions > Assessment_and_Goal_Setting',790.0
*social_withdrawal,depressive disorders / major depressive disorder (unipolar depression) / recurrent episode / seasonal pattern / winter-onset / *social_withdrawal,'[SOCIAL] > Interpersonal_Therapeutic_Solutions > Contextual_and_Practical_Supports',770.0
*social_withdrawal,depressive disorders / major depressive disorder (unipolar depression) / recurrent episode / seasonal pattern / winter-onset / *social_withdrawal,'[SOCIAL] > Interpersonal_Therapeutic_Solutions > Therapy_and_Support_Formats',760.0
*social_withdrawal,depressive disorders / major depressive disorder (unipolar depression) / recurrent episode / seasonal pattern / winter-onset / *social_withdrawal,'[SOCIAL] > Social_Support_and_Belonging > Network_Building_And_Maintenance',820.0
*social_withdrawal,depressive disorders / major depressive disorder (unipolar depression) / recurrent episode / seasonal pattern / winter-onset / *social_withdrawal,'[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development',800.0
*talks_excessively,neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / predominantly hyperactive or impulsive presentation / *talks_excessively,'[BIO] > Movement_and_Bodywork > Aerobic_Movement_Modalities',880.0
*talks_excessively,neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / predominantly hyperactive or impulsive presentation / *talks_excessively,'[BIO] > Movement_and_Bodywork > Balance_and_Coordination_Modalities',820.0
*talks_excessively,neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / predominantly hyperactive or impulsive presentation / *talks_excessively,'[BIO] > Movement_and_Bodywork > Bodywork_and_Physical_Therapies',800.0
*talks_excessively,neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / predominantly hyperactive or impulsive presentation / *talks_excessively,'[BIO] > Movement_and_Bodywork > Mobility_MindBody_and_Somatic_Modalities',740.0
*talks_excessively,neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / predominantly hyperactive or impulsive presentation / *talks_excessively,'[BIO] > Movement_and_Bodywork > Strength_and_Resistance_Modalities',700.0
*talks_excessively,neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / predominantly hyperactive or impulsive presentation / *talks_excessively,'[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback',640.0
*talks_excessively,neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / predominantly hyperactive or impulsive presentation / *talks_excessively,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',750.0
*talks_excessively,neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / predominantly hyperactive or impulsive presentation / *talks_excessively,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',680.0
*talks_excessively,neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / predominantly hyperactive or impulsive presentation / *talks_excessively,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',700.0
*talks_excessively,neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / predominantly hyperactive or impulsive presentation / *talks_excessively,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',640.0
